Alpha_deg,H_direct_mm,X_profile_mm,Y_ground_mm
41.66332665330661,1972.8578785412597,785.6719605026058,-301.95264264271145
41.80360721442886,1977.3433308165168,790.2800182521601,-301.74817829878134
41.943887775551104,1981.817487485604,794.8990441708246,-301.53241834868163
42.08416833667335,1986.2803217284038,799.5290105700691,-301.3053359722944
42.22444889779559,1990.7318067926683,804.1698896957805,-301.0669044173719
42.364729458917836,1995.1719159941833,808.8216537284304,-300.81709699969997
42.50501002004008,1999.6006227169262,813.4842747832417,-300.5558871032556
42.64529058116233,2004.0179004132253,818.1577249103548,-300.28324818036776
42.78557114228457,2008.4237226039204,822.8419760949957,-299.99915375187607
42.92585170340681,2012.818062878521,827.5370002576448,-299.70357740728946
43.06613226452906,2017.2008948953642,832.2427692542034,-299.39649280494564
43.206412825651306,2021.5721923817723,836.9592548761641,-299.07787367216656
43.346693386773545,2025.9319291342108,841.686428850778,-298.7476938054183
43.48697394789579,2030.2800790184463,846.4242628412277,-298.40592707046653
43.62725450901804,2034.6166159697018,851.1727284467926,-298.0525474025351
43.76753507014028,2038.9415139928133,855.9317972030224,-297.68752880645957
43.90781563126252,2043.2547471623857,860.7014405819066,-297.310845356845
44.04809619238477,2047.5562896229492,865.4816299920456,-296.9224711982215
44.188376753507015,2051.8461155891127,870.272336778822,-296.52238054519785
44.32865731462926,2056.1241993457193,875.0735322245729,-296.11054768261715
44.4689378757515,2060.390515247999,879.8851875487605,-295.68694696571015
44.609218436873746,2064.6450377217266,884.707273908148,-295.2515528202505
44.74949899799599,2068.8877412633683,889.5397623969675,-294.8043397427052
44.88977955911824,2073.1186004402416,894.382624047098,-294.3452823003913
45.030060120240485,2077.3375898906625,899.2358298282365,-293.8743551316252
45.170340681362724,2081.5446843240998,904.0993506480721,-293.3915329458757
45.31062124248497,2085.739858521327,908.9731573524618,-292.89679052391557
45.450901803607216,2089.9230873345723,913.8572207256041,-292.39010271797406
45.59118236472946,2094.0943456876707,918.7515114902135,-291.8714444518853
45.7314629258517,2098.253608576213,923.6560003076982,-291.34079072124086
45.87174348697395,2102.400851067696,928.5706577783334,-290.79811659353663
46.012024048096194,2106.536048301673,933.4954544414403,-290.24339720832654
46.15230460921844,2110.659175489901,938.4303607755596,-289.6766077773675
46.29258517034068,2114.77020791649,943.3753471986311,-289.0977235847697
46.432865731462925,2118.869120938055,948.3303840681697,-288.50671998714756
46.57314629258517,2122.955889983855,953.2954416814431,-287.90357241376046
46.71342685370742,2127.0304905559487,958.2704902756507,-287.28825636666716
46.85370741482966,2131.092898229338,963.255500028101,-286.6607474208697
46.9939879759519,2135.1430886521134,968.2504410563911,-286.02102122445785
47.13426853707415,2139.1810375456016,973.255283418585,-285.36905349875906
47.274549098196395,2143.206720704511,978.2699971133944,-284.70482003848133
47.414829659318634,2147.220113997076,983.2945520803569,-284.02829671185964
47.55511022044088,2151.221193365202,988.3289182000179,-283.3394594607985
47.69539078156313,2155.2099348246097,993.3730652941103,-282.638284301019
47.83567134268537,2159.1863144649788,998.4269631257343,-281.92474732220103
47.97595190380762,2163.150308450091,1003.4905813995413,-281.198824688126
48.11623246492986,2167.1018930179735,1008.5638897619123,-280.46049263682175
48.256513026052104,2171.0410444810423,1013.6468578011434,-279.7097274807036
48.39679358717435,2174.96773922624,1018.7394550476247,-278.94650560671425
48.5370741482966,2178.881953715184,1023.8416509740251,-278.17080347647106
48.677354709418836,2182.783664484302,1028.9534149954745,-277.382597626402
48.81763527054108,2186.6728481449745,1034.0747164697477,-276.58186466788766
48.95791583166333,2190.549481383676,1039.2055246974473,-275.76858128740173
49.098196392785574,2194.4135409621135,1044.3458089221886,-274.94272424665246
