X_local_mm,Y_height_mm,Z_mm
124.85198029617413,2.956693148789327,0.0
126.00761154806014,3.01169724279589,0.0
127.16322720715198,3.0672081065140446,0.0
128.31882705122325,3.123225733058007,0.0
129.47441085804576,3.179750115443312,0.0
130.6299784053963,3.23678124658818,0.0
131.7855294710539,3.294319119314423,0.0
132.94106383280086,3.3523637263456294,0.0
134.09658126842578,3.410915060307161,0.0
135.25208155571545,3.469973113728429,0.0
136.40756447246258,3.5295378790406176,0.0
137.5630297964649,3.5896093485771416,0.0
138.71847730551963,3.650187514575464,0.0
139.87390677742997,3.711272369173912,0.0
141.02931799000226,3.7728639044139527,0.0
142.18471072104694,3.834962112239282,0.0
143.34008474837583,3.8975669844976437,0.0
144.49543984980664,3.960678512937193,0.0
145.65077580315892,4.024296689211042,0.0
146.80609238625902,4.088421504872258,0.0
147.9613893769324,4.153052951378868,0.0
149.11666655301042,4.218191020089762,0.0
150.2719236923317,4.28383570226606,0.0
151.42716057273265,4.349986989074296,0.0
152.58237697205686,4.4166448715809565,0.0
153.7375726681521,4.483809340756125,0.0
154.89274743887017,4.5514803874712015,0.0
156.04790106206383,4.619658002502092,0.0
157.20303331559444,4.688342176526021,0.0
158.3581439773252,4.757532900123806,0.0
159.5132328251225,4.827230163777131,0.0
160.66829963685905,4.897433957872636,0.0
161.823344190409,4.968144272696918,0.0
162.97836626365506,5.039361098441532,0.0
164.13336563447956,5.1110844251988965,0.0
165.2883420807725,5.183314242965025,0.0
166.44329538042757,5.2560505416377055,0.0
167.59822531134114,5.329293311019228,0.0
168.75313165141506,5.403042540811384,0.0
169.90801417855846,5.477298220621378,0.0
171.06287267068137,5.5520603399586435,0.0
172.21770690569883,5.627328888233478,0.0
173.3725166615327,5.703103854758865,0.0
174.52730171610756,5.779385228753654,0.0
175.68206184735482,5.85617299933574,0.0
176.8367968332077,5.933467155527069,0.0
177.9915064516067,6.011267686251813,0.0
179.1461904804969,6.0895745803377395,0.0
180.3008486978265,6.168387826513481,0.0
181.45548088155056,6.247707413412172,0.0
182.61008680962868,6.3275333295682685,0.0
183.7646662600264,6.407865563420273,0.0
184.919219010711,6.4887041033071,0.0
186.0737448396594,6.57004893747262,0.0
187.22824352485077,6.651900054061571,0.0
188.38271484426969,6.734257441121827,0.0
189.53715857590714,6.817121086605312,0.0
190.6915744977582,6.9004909783648145,0.0
191.84596238782615,6.984367104156263,0.0
193.00032202411467,7.068749451638723,0.0
194.15465318463566,7.153638008372582,0.0
195.30895564740968,7.239032761822273,0.0
196.4632291904568,7.32493369935446,0.0
197.61747359180526,7.411340808238947,0.0
198.7716886294911,7.498254075647765,0.0
199.92587408155305,7.585673488655175,0.0
201.08002972603526,7.673599034238123,0.0
202.23415534099104,7.7620306992771475,0.0
203.38825070447592,7.850968470554562,0.0
204.54231559455275,7.940412334755365,0.0
205.69634978929025,8.030362278468601,0.0
206.85035306676218,8.120818288183727,0.0
208.00432520505137,8.211780350295157,0.0
209.15826598224157,8.303248451097716,0.0
210.31217517642563,8.395222576791184,0.0
211.4660525657041,8.487702713476665,0.0
212.61989792817894,8.580688847158399,0.0
213.77371104196163,8.674180963742856,0.0
214.92749168517093,8.768179049039645,0.0
216.08123963592834,8.86268308876106,0.0
217.23495467236307,8.957693068522076,0.0
218.38863657261254,9.0532089738399,0.0
219.54228511481824,9.14923079013488,0.0
220.69590007712804,9.245758502730496,0.0
221.849481237698,9.342792096852008,0.0
223.00302837468962,9.44033155762827,0.0
224.15654126627123,9.53837687009036,0.0
225.31001969061663,9.636928019171592,0.0
226.46346342590687,9.735984989709777,0.0
227.61687225033165,9.835547766443142,0.0
228.77024594208524,9.935616334014412,0.0
229.9235842793678,10.03619067696809,0.0
